INT1	INT2	INT3	INT4	INT5	LONG1	LONG2	LONG3	LONG4	LONG5	FLOAT1	FLOAT2	FLOAT3	FLOAT4	FLOAT5	DOUBLE1	DOUBLE2	DOUBLE3	DOUBLE4	DOUBLE5	BOOL1	BOOL2	BOOL3	BOOL4	BOOL5
214796602	-1796377711	-1039739204	241785714	-1002814354	1538570917511167	1736133864062975	100773337759743	7509702430687231	1448467587137535	1904624224.874954	933296854.813881	1371170691.27211	800608525.9672941	198217828.26275963	689837737078927.9	6300550359712277	6533404842860331	6971208402690235	3677975998219919.5	false	true	true	true	true
-785642851	521982327	-1705673655	1483606415	-1637483633	8824304498114559	256719338864639	2606291847479295	-677249120468992	-6307892617543680	890010823.2974862	919441776.3858861	170365195.97535455	1075011863.9306972	2091207278.533716	3858541796432619.5	4879020740858179	471323486973191.94	5279697051071301	7335201530043721	true	false	true	false	true
1280030714	-1979521914	-677411534	590766673	-352625942	-6059449655492608	-6726683054833664	-294165195784192	3917288335998975	-8636012574015487	928825446.1603508	1013111907.1012602	1691544132.1177557	4995767.902393494	370957836.08942056	5973932812250345	4916780865663221	4822144903258633	5210567736448915	8405409775313897	true	false	true	false	false
-1855103435	1155820360	675317542	-357701331	-781062850	-3400265600335872	-2597714210586624	7388057414139903	-6683248012820480	-3197783246897152	124365637.7909666	580728503.0665175	1854194596.098342	745465532.265637	589826180.3219422	3516918952403871.5	1046063966391031.9	2485783973876887.5	6594934261442139	5888829138737097	false	false	false	true	true
-46400956	847147496	-1136616822	2095745965	98818182	-360329598992384	8680931074244607	6054743721902079	2673842241667071	1289148891660287	1196880713.149231	10923020.377339834	457609794.491306	1608668046.201356	144662132.67556018	3404822504053127.5	4086729189783379.5	7159400922578087	4432948385628195.5	6795597198371139	true	true	true	false	true
-608748382	-696168151	290088576	-575224048	2010804034	5406109821042687	-935271461814272	-2711452200730624	3091441685364735	4904486166331391	1164848699.6559188	478537328.2486436	860142536.438108	925063372.7141103	1944561699.1364655	352334099937503.94	7326212739922829	6230934363489871	3928289092544163.5	7266403721758269	false	true	true	false	false
-65810110	635834064	1762636061	261839234	1146334594	-7472298021879807	4659041125007359	1803024850747391	423463458177023	2668940337610751	610258903.1831088	1034145536.9781829	356419322.7852613	1723239711.6468847	935990325.7407665	8428634449243053	6871659452158603	6732309057853433	3980276705835311.5	836446469917195.9	true	false	true	true	false
-277310975	1192186029	-1175262964	1866135609	437182885	-5724017554096128	-4222361389760512	-6338042566541312	-8818395755577343	-7515705255657471	2004807369.8802478	1654668083.836708	1159391162.3490624	1661822721.185063	1586986887.84683	5684805639074633	2063494859346869.8	3380651117560909.5	6199389532505031	2681888170279537.5	true	false	true	false	false
1000905416	292324214	-462755537	323854331	558251627	1169140832272383	3922530939174911	-4749657846579200	-2072368214179840	-5254648080367616	504387165.9930245	1569013935.200427	846932509.6377308	1436510462.8571272	238527927.97356346	4719214347196643	6660583420900971	2253157011163585.5	7996075508898199	6830659224668355	true	true	false	false	true
304662948	-1099692758	672028994	1486082170	718843732	8889080695750655	5748933120753663	-2173449447407616	-1637866006380544	-8632165868765183	1238270413.0920832	117137853.24181202	1780268491.532438	453446002.2702034	968476365.0231715	2953365324649617.5	6965366298803583	8789055136780515	950019222480157.9	2053932892501641.8	false	false	true	true	false
-627241790	-954174245	-799455353	-1685200067	-1059660184	1051187981844479	4344122466893823	5637924917870591	-4748509467115520	-4409108417478656	615144393.6757765	1850437361.291632	1817237055.1503665	1157910190.9382532	667133346.6918314	8994388748207069	4368191326692855.5	3193785073475349.5	3290352438952427.5	50198520433355.99	false	true	false	true	true
-1616201693	-1682945181	2047819293	1176664178	-877943623	5112470955884543	6682245238620159	1426392969379839	-7355997513318399	-1015054644281344	532717154.346677	1664659828.608781	1059701490.85208	1988047043.4006329	686066973.7229203	5744050333136339	4981299030285381	825774787318851.9	884531786092245.9	1472851691109523.8	false	false	true	true	true
-1706139619	797078094	43109733	223892453	-595268215	8873593546997759	3742978292056063	3289435542126591	-3258707349602304	-6801431818403839	709153986.6290663	733872109.8517294	677340228.5745411	983243434.7285439	1583890061.0428097	5865970120066737	6871683227186645	8992130489746415	3392366862757979.5	1857186977108585.8	false	false	true	true	true
1236719259	-1966139078	-1729539425	-1655668343	160703963	7928838088556543	6973538678341631	2474665670868991	-5422952061337600	-8492123598880767	264870731.19348726	379910463.9704636	1226356100.7919528	1260829613.9748263	1746668107.9647667	5975205173735021	409234364017789.94	8236401385916813	7187912256230387	3798744587558355.5	false	false	false	true	true
-900997978	-1791462569	1155879544	-1811702705	-1811298538	6448091842478079	8290277617827839	3960437460697087	5521105108336639	2901442373353471	1693033651.5779305	1786462070.592967	1755203549.690579	1186857488.4355419	1868680729.8634942	4178836582005611.5	7010100475483343	4154820539107023.5	7240690891950235	1468786005565011.8	false	true	false	true	true
-309958325	-250415207	-196640425	-1345406279	-2085927404	-6369956249731072	5530751969787903	-3624195120431104	4248039296335871	-8724451952689151	1303815099.0183487	1793902299.6167572	1061554235.8303018	258101131.64493233	759591092.2811617	220038840230305.97	7664979724854647	297466458953249.94	268338139200981.97	7932053396644543	false	false	false	true	false
651158332	1620421627	-1034631737	-1706291790	-425489310	1344223383126015	3446882294562815	-7200420149592063	-2953248604422144	218776930877439	37965136.35900243	1153925001.3739223	1096540601.3318508	1991512810.8716643	1529822862.6007588	3336582763105789.5	7874244624519555	1901990070124145.8	8977644409996867	1505763585105297.8	true	false	true	false	false
-192861066	2000718462	-1845555844	-1275502484	-1634958781	-5828593984733184	744786231295999	5706296774885375	-931739807514624	-875340264112128	1648063379.2075076	2046336928.2902527	1379959209.3883994	856067526.7938793	43763135.42385653	8676467135546373	2139847530438813.8	6961520836730097	8238993770925913	1574609926598503.8	false	true	true	false	false
259862980	134690305	1245038112	502232596	-661839769	8545556515258367	1371654093537279	-2532264114126848	-3028290268823552	3204158047911935	674827597.1491832	681560763.4690129	19472897.580120802	2065369785.2116244	2125066508.2062972	8207686933038823	7141291655724195	7815345826912385	8647167021968013	1304275333076221.8	true	true	false	true	false
1903199525	1529951654	460244993	757005050	-665678691	-2082222878228480	-8600878005092351	-4538728466874368	5429312400392191	-3436401794220032	1793904806.6090565	154098010.85016856	1791815838.8193302	494507418.9328893	1520449331.0907521	89455092076611.98	1494176297624239.8	4685599256799901	3691784254684765.5	5817351458760553	true	true	true	false	false
1397781220	-1804725134	-1271995268	-1133764658	903401414	2095882728112127	-4166475405328384	-33444901945344	-4413626706296832	440428960677887	1840658081.7480805	740601891.6602268	1822942042.2652235	105627270.0874998	329360405.70147276	3482942835837863.5	6591567365677631	2344735455127613.5	324565845239369.94	7037265270942351	true	false	false	false	true
1870158801	1424876857	213324753	-1272950107	-1147489857	5943479754555391	-7488902982008831	8232796443115519	196484611964927	-6118128161390592	826795684.9813367	1876864448.5847838	2117110656.1832533	1426142224.479766	2107506248.9833577	2410209137895957.5	8008935993230599	1679679752304971.8	2282690487765601.5	7613996386128781	false	false	false	false	false
295891686	1507119351	1192472265	-864166996	-101878494	8403399502462975	75715416424447	-2573131948490752	-1950822095126528	-7826129498931199	571991214.8720888	866096916.1608449	1030607286.6842573	1053516650.089593	844415326.7928804	1604874384246983.8	1936991937626433.8	2616171136425659.5	5690914943947351	2873131269230759.5	false	true	false	false	false
269605857	1090435761	-243416228	-1960385552	1238411173	5919668443283455	7983154572820479	7339683071655935	659103131107327	3316299434295295	988043687.1427414	1387929190.1688025	248396524.64420998	184246174.26089102	1500277948.7482138	3044287540056167.5	5814202481811447	2494207840944491.5	1318757332965747.8	6782893507333543	false	false	true	false	true
825648441	1504640244	2028581210	-1347490885	1998210100	8112192708673535	-3982231076864000	-73962801332224	4591325420716031	8083012877025279	133687959.18148343	1900533135.6521008	1414544609.82374	1170298941.951908	1189633643.3802617	7755482838335171	3913082559902529.5	8194941010909229	6527092680404023	1803995292983113.8	true	false	true	true	false
90048588	911967163	-959221163	-1267581975	-1232933608	-3180910530789376	8914014599905279	5719349914501119	-3377669588647936	4828423235043327	709744284.0024515	1971234732.0720668	1306944522.4615679	1558583017.6610487	528348641.8168075	3036126016147805.5	3235023354770961.5	3104975046852529.5	1414864393961433.8	2225838396110671.8	true	false	true	true	true
-1362583379	942822290	-2068592303	1597560050	927009581	-2529772353617920	3957775767961599	-5075513223675904	4792729070469119	7328373562933247	1242392703.6130648	390453437.1782684	1496308519.7722726	592077248.4390261	933433374.0655417	7560596786480899	7962370718292877	851216000001833.9	4809398407557813	8485571715294209	false	true	false	false	false
1765748504	-1030459265	-334185387	867713068	1788313528	-8427407912468479	1482600191361023	2768821924397055	5675157012086783	-5287417871335424	878721020.4401736	1421722666.0109038	102850625.67377707	1372655292.0304067	1899680311.6789334	3483699111047263.5	1390481796403981.8	6861783629971237	1598744592603939.8	8715326744009293	false	true	false	false	true
1940565371	-77677850	-1340089512	-609762145	1106789288	6332888052137983	-2185220560257024	-2297457769709568	1907750548275199	1706633746972671	611863161.2435448	323252752.8873012	629931114.9492526	958315093.6488392	1580465575.674682	4749456722707787	6369206287949899	7101034965221213	3131822803636483.5	1841196277675929.8	false	false	false	true	true
1639190844	-1040281281	-896827032	367219589	1808933281	-5005041857462272	7908412041986047	-7661011897155583	-7875436377800703	4174625277739007	139502394.72180185	450836310.7988506	1518037836.6110725	29410931.883687206	1065032905.6505111	4262091485490499.5	1120192882117651.9	5286051498714649	3940929917015783.5	5745929894045629	false	true	false	false	true
-1978933709	-509237765	-1052486675	1657337463	717586812	-7620150035480575	800632969625599	-8241509858017279	-3842520568037376	3958959551545343	1208394336.1870701	1233145150.1890247	889037666.2198626	1581252644.65071	1840450281.135667	6735540208853477	6371997034304635	2182826154290761.8	5558111708451047	4573964217857711	false	true	false	true	false
1622306425	1736003091	93840082	1840643363	-288412924	8988236487589887	6345361765433343	35789203308543	2132237768196095	-818309893193728	1220309584.5407403	242655756.19558024	475139162.01543707	177362972.28061914	1673736435.012199	6016204418921569	4982191148980779	2839484147690059.5	6263858361517645	3251597237104981.5	true	false	true	false	true
323553988	-663256909	-803488788	-235350137	-1906151372	-1903296805601280	-6271460859445248	-1257586972164096	-4340666834354176	1849533294182399	1097407894.1623318	1094406816.8367193	459524553.5561831	1359796974.6570418	238037902.82863146	4531553405223921	3571412399295627.5	4835756918247951	495105752315479.94	2208308207173315.8	true	true	false	true	true
716132825	-559903980	-479786253	823264466	927309713	-4701183503499264	2735264078233599	1604155479162879	-6443193683935232	-2929324437012480	1072060714.5653366	851673553.9548075	1450986469.0330048	1128121915.9898665	1545068761.4236517	7960296483687713	8825212843620215	3264697800234175.5	2137346835428337.8	147712914084497.97	false	false	false	false	false
470164866	-257950335	-482441831	2086164400	-687911526	-7846329589956607	5346627514531839	577021251944447	-6995697303814143	-8533654569484287	687148920.3771678	1398168837.4794357	29369097.93747246	730088984.9893868	208459210.02880695	8319070247591307	6350442383943315	4197864320203957.5	1553586067030463.8	4003923714310221.5	true	true	false	false	true
-1759352318	-1318724841	667697300	678719030	-777782095	-3749159211368448	3947157711224831	7841033861726207	-8294470533513215	7099020736462847	1954372251.564141	64909939.75122327	1854779991.7398827	1697349108.4906838	1618989488.1620977	5415293818842435	6848072903883177	8400549840301187	4325895162668249.5	7166336270781971	false	false	true	false	true
-909208353	429970115	1628950912	-1153645860	174321233	-1320128637566976	1773778484854783	2297579689738239	5834127764881407	8239801702547455	1440853848.96596	47720918.183335565	1508497058.063461	181493356.0881216	1742322099.372145	3990506081972005.5	8921851031385735	1720912509450753.8	7976480876436885	5088157452725401	true	false	true	false	true
561906077	-784499046	-2030163602	506186481	-1502619591	-6454567688470528	5157786442792959	2061248598376447	-5590576061743104	5155561934946303	1645000731.1388383	434154500.7678275	1503874083.7909708	1686367018.5616307	1682481598.6961486	436887391607895.94	4179667514593871.5	5387645303625983	8062120456455999	1228807296877341.8	false	false	true	true	true
1337997210	-1908145707	809513085	1542094431	-1600532775	-7508861258825727	4342170555252735	5701177173868543	174388062191615	-1035209059336192	1985061839.5906558	53160642.03467813	2138421733.8297713	436171454.3409421	403035645.8481891	7637089534475665	1759686150322129.8	1087365190263051.9	2709905723269497.5	2595000862372587.5	false	false	true	false	true
